"cancer" "mutation" "mu0" "mu1" "mu"
"THCA1" "TCG_T" -16.2625800733796 1.24319630539115 -13.6080426876981
"THCA1" "TCT_A" -18.7246210829573 1.14532590207634 -16.3071277894971
"THCA1" "TCT_G" -19.6524443706467 1.93015424061915 -15.2060695844092
"THCA1" "TCT_T" -18.6289750645002 1.45199054774436 -15.4534160270669
"THCA1" "TTA_A" -19.6165884508709 1.11536585906562 -17.2707376549302
"THCA1" "TTA_C" -16.5754011142742 0.090258084848259 -16.410151601855
"THCA1" "TTA_G" -18.3724102223458 0.595819824037606 -17.1990388663985
"THCA1" "TTC_A" -19.626815061662 0.941054667620961 -17.6891605866757
"THCA1" "TTC_C" -18.305338425879 0.944325898033213 -16.3601597196588
"THCA1" "TTC_G" -19.1387352485945 0.606324104608916 -17.9429922885919
"THCA1" "TTG_A" -21.2985203515243 1.56497908641326 -17.8323709530437
"THCA1" "TTG_C" -19.5093208165169 1.23392331786023 -16.8774400610596
"THCA1" "TTG_G" -18.5266654881436 0.595320445302516 -17.354356287615
"THCA1" "TTT_A" -19.2780051183029 0.873707038845014 -17.4940923508191
"THCA1" "TTT_C" -18.7193872309982 0.985311704748156 -16.6794929053269
"THCA1" "TTT_G" -18.467901517498 0.691637744968329 -17.088385606603
"UCEC" "ACA_A" -13.8951803359784 0.00236096416455109 -13.8818224961016
"UCEC" "ACA_G" -18.0195644361911 0.667602708829543 -14.1901238557561
"UCEC" "ACA_T" -16.2065480920182 0.83074828426138 -11.4254136830787
"UCEC" "ACC_A" -16.5108485890064 0.565686485074033 -13.2727879550959
"UCEC" "ACC_G" -15.9880681175306 0.313242769100841 -14.2043461591009
"UCEC" "ACC_T" -16.5874406373456 0.818410101260082 -11.8784945952505
"UCEC" "ACG_A" -17.7968201087274 0.772047579719329 -13.3588191677422
"UCEC" "ACG_G" -11.7461270550117 -0.385246870093868 -13.9083975010704
"UCEC" "ACG_T" -16.0678819554725 1.23743980702615 -8.88798247982951
"UCEC" "ACT_A" -17.426113839902 0.706002993308832 -13.3732235817358
"UCEC" "ACT_G" -15.049517971612 0.243027509688526 -13.6676396863689
"UCEC" "ACT_T" -16.8878441660024 0.848646096950233 -12.0019309180749
"UCEC" "ATA_A" -16.8309621568433 0.499560571186721 -13.9753042680476
"UCEC" "ATA_C" -17.6750181555525 0.978450247030144 -12.027005267394
"UCEC" "ATA_G" -18.0279356369641 0.536958485147127 -14.9561335210593
"UCEC" "ATC_A" -18.1195864232075 0.736881996054571 -13.8867642067986
"UCEC" "ATC_C" -17.6413184973149 0.925902016317573 -12.3022862519661
"UCEC" "ATC_G" -19.4138287722445 0.909568660758907 -14.1707079571398
"UCEC" "ATG_A" -18.3883987419386 0.685946522004873 -14.452259023656
"UCEC" "ATG_C" -16.5916583215562 0.878378384934856 -11.5315215962417
"UCEC" "ATG_G" -20.4718033680656 0.963494807037804 -14.9117913530345
"UCEC" "ATT_A" -18.4597210900144 0.95597104670835 -12.9439612736952
"UCEC" "ATT_C" -16.922598358072 0.699540447697346 -12.9073373664511
"UCEC" "ATT_G" -27.3374313806564 2.29788750772626 -13.7398883233194
"UCEC" "CCA_A" -13.8153886384084 0.23866483924127 -12.4584396352518
"UCEC" "CCA_G" -9.69532387797539 -0.997923850893676 -15.2276246739887
"UCEC" "CCA_T" -15.9554055573656 0.578316767203088 -12.6441880930498
"UCEC" "CCC_A" -17.2026115827658 0.914382536503474 -11.9312294228161
"UCEC" "CCC_G" -11.7799299045241 -0.585678226367019 -15.0537303243049
"UCEC" "CCC_T" -15.9457443857319 0.595940656372077 -12.5323838554021
"UCEC" "CCG_A" -12.5649334302178 0.211419575182039 -11.3635684036888
"UCEC" "CCG_G" -14.2266611779413 0.0549176449889027 -13.9156098642218
"UCEC" "CCG_T" -16.7749485642488 1.25674076932447 -9.48029357943659
"UCEC" "CCT_A" -16.3005121640768 0.878908414791764 -11.2372677664092
"UCEC" "CCT_G" -10.2772221295546 -0.786776050359122 -14.6572982048201
"UCEC" "CCT_T" -15.7741815565233 0.544552582899849 -12.6584486698259
"UCEC" "CTA_A" -14.1832641288556 0.0420589536724205 -13.9451074392905
"UCEC" "CTA_C" -16.9056671478655 0.838848633085166 -12.0771201205883
"UCEC" "CTA_G" -25.3401537423209 1.87226206775931 -14.344821569298
"UCEC" "CTC_A" -16.7145472555492 0.492514238877844 -13.8995774453175
"UCEC" "CTC_C" -17.3403848254732 0.79299588784899 -12.7800221711007
"UCEC" "CTC_G" -19.2464669505285 0.96909730822728 -13.6534946002935
"UCEC" "CTG_A" -17.9556650803011 0.60348162364623 -14.4985770552625
"UCEC" "CTG_C" -16.8381266573745 0.864755930251501 -11.85783909544
"UCEC" "CTG_G" -19.1318202041124 0.930691364250662 -13.7646528208818
"UCEC" "CTT_A" -17.6211318552353 0.570750259174622 -14.3537454296901
"UCEC" "CTT_C" -18.5048544071337 0.982855368332942 -12.8309112367036
"UCEC" "CTT_G" -23.4312825918988 1.74385030925211 -13.214354152731
"UCEC" "GCA_A" -17.061372738476 0.616037217724236 -13.5314496313877
"UCEC" "GCA_G" -16.736278515355 0.281065752416476 -15.1368508357505
"UCEC" "GCA_T" -16.3280801203615 0.951001748525016 -10.8415409891748
"UCEC" "GCC_A" -16.7431250032583 0.582962306262258 -13.4049903627731
"UCEC" "GCC_G" -17.8056146189239 0.711268537532881 -13.7220576705674
"UCEC" "GCC_T" -15.8469891729849 0.864162845904998 -10.8701770602222
"UCEC" "GCG_A" -15.9007453558074 0.487106691973562 -13.1169927721849
"UCEC" "GCG_G" -13.8113196966278 -0.128661079827407 -14.5372842033617
"UCEC" "GCG_T" -15.721192521543 1.1523194425719 -9.04641019187764
"UCEC" "GCT_A" -18.7047299423991 0.976283580013652 -13.0694693016358
"UCEC" "GCT_G" -15.3677126900969 0.251102934215343 -13.939677758073
"UCEC" "GCT_T" -16.8421450894555 0.993054956635648 -11.1081462890695
"UCEC" "GTA_A" -18.4139439392694 0.770987612650019 -13.9821317082655
"UCEC" "GTA_C" -18.0140285433542 1.11691832727071 -11.5488513912721
"UCEC" "GTA_G" -25.9207957021781 1.82678688915889 -15.2014921009309
"UCEC" "GTC_A" -15.3357742571927 0.267336683918574 -13.8149056338581
"UCEC" "GTC_C" -18.9148799685472 1.15454181721141 -12.2269300059574
"UCEC" "GTC_G" -24.6385041058379 1.7269331581779 -14.523881945977
"UCEC" "GTG_A" -18.4449772220599 0.709465273590688 -14.3719232623166
"UCEC" "GTG_C" -18.299657351334 1.08389985961264 -12.0297271482312
"UCEC" "GTG_G" -16.0637059283445 0.213285272629162 -14.8516924298086
"UCEC" "GTT_A" -16.2432817108604 0.380383252620468 -14.0742252403987
"UCEC" "GTT_C" -18.8478385616436 1.13743497243595 -12.2612189819539
"UCEC" "GTT_G" -20.1876260707491 1.10253379738002 -13.8075382923067
"UCEC" "TCA_A" -21.1548216930761 1.41753991380502 -12.9009951897584
"UCEC" "TCA_G" -8.0937682160876 -0.812763494161391 -12.6161659638086
"UCEC" "TCA_T" -11.9053489616765 0.00442822048061173 -11.8802939455279
"UCEC" "TCC_A" -15.8962146545967 0.500849286150018 -13.0331139966528
"UCEC" "TCC_G" -8.64557523269963 -0.904074878679437 -13.6669045265119
"UCEC" "TCC_T" -15.1585535783685 0.493972205363008 -12.3351658977959
"UCEC" "TCG_A" -14.6969257281596 0.393992762751759 -12.4496316233538
"UCEC" "TCG_G" -10.6087535570988 -0.544362985428941 -13.6541695898597
"UCEC" "TCG_T" -19.4511683898676 1.71379575486549 -9.41595524224304
"UCEC" "TCT_A" -27.878022477927 2.68180209870988 -11.9063696059128
"UCEC" "TCT_G" -8.07234524853692 -0.799683306963714 -12.5231267160283
"UCEC" "TCT_T" -16.2947009161858 0.696221704849777 -12.2987600982278
"UCEC" "TTA_A" -16.2872918427943 0.410174532640321 -13.946916034535
"UCEC" "TTA_C" -18.5008936621922 1.10539960293858 -12.1038573427044
"UCEC" "TTA_G" -35.9249314672846 3.60436067897717 -14.160396188237
"UCEC" "TTC_A" -13.2717671554554 -0.281129633499105 -14.8530421726257
"UCEC" "TTC_C" -18.4530643132782 0.95427054755408 -12.9473044768932
"UCEC" "TTC_G" -31.2644017436751 2.81835214155505 -14.4427142308551
"UCEC" "TTG_A" -19.710453966624 0.824123944408264 -14.968081662027
"UCEC" "TTG_C" -18.3372170590455 1.06135716135574 -12.2004481269695
"UCEC" "TTG_G" -15.0785328251776 0.0962997471700631 -14.532626611017
"UCEC" "TTT_A" -18.741865439969 0.716161998295258 -14.6298030598023
"UCEC" "TTT_C" -17.7391903222006 0.767920424362178 -13.3252846753635
"UCEC" "TTT_G" -40.0940338678753 4.42019485579275 -13.1254840269182
"UCEC1" "ACA_A" -17.4818421023522 0.840519852278373 -14.4394199884855
"UCEC1" "ACA_G" -20.3346343082167 1.43138173434199 -15.0630411063969
"UCEC1" "ACA_T" -16.0977409263114 0.575963575112621 -14.029166739509
"UCEC1" "ACC_A" -17.9434866729405 0.994421128539515 -14.3276469160925
"UCEC1" "ACC_G" -20.7809170868073 1.57014168922846 -14.9749845606212
"UCEC1" "ACC_T" -17.1449214499676 0.803650852928924 -14.2391147491412
"UCEC1" "ACG_A" -16.5827960229463 0.677380735824701 -14.1426684853986
"UCEC1" "ACG_G" -17.2213564361488 0.915980713919865 -13.8984110358697
"UCEC1" "ACG_T" -13.2195331536206 0.57952882245165 -11.1379345329014
"UCEC1" "ACT_A" -19.2380971044381 1.24191220537174 -14.6894772689648
"UCEC1" "ACT_G" -20.4352162811588 1.5973180013267 -14.5241532885394
"UCEC1" "ACT_T" -18.1171723671399 1.07201877501204 -14.2102859536514
"UCEC1" "ATA_A" -19.8151197595656 1.25588067024948 -15.213461825486
"UCEC1" "ATA_C" -16.3723756764954 0.658670762404733 -14.0009595971316
"UCEC1" "ATA_G" -16.4693222371549 0.130053773084988 -16.0083917003559
"UCEC1" "ATC_A" -19.1335559577666 1.06199958717188 -15.2643213221183
"UCEC1" "ATC_C" -18.531378514518 1.0878154989413 -14.5650847693357
"UCEC1" "ATC_G" -18.8984884252346 0.738900338531535 -16.23190534838
"UCEC1" "ATG_A" -18.9493765336212 1.04675986578671 -15.1373709591465
"UCEC1" "ATG_C" -19.0791857645636 1.2892647736653 -14.3505993883811
"UCEC1" "ATG_G" -18.409264338668 0.739381749228953 -15.7409059810168
"UCEC1" "ATT_A" -19.2146718896823 1.0717274518758 -15.3088805630682
"UCEC1" "ATT_C" -16.3481688254474 0.713677287771877 -13.7745305030079
"UCEC1" "ATT_G" -20.2657238876874 1.30480874633731 -15.4779568931121
"UCEC1" "CCA_A" -17.9679786356565 0.90897600836109 -14.6711244130485
"UCEC1" "CCA_G" -19.4346757476013 1.07469120211932 -15.5177428012383
"UCEC1" "CCA_T" -18.9658632801026 1.25312608026087 -14.3746678026896
"UCEC1" "CCC_A" -17.359013301041 0.700874784974109 -14.8324990086785
"UCEC1" "CCC_G" -22.625757883317 1.92995112262727 -15.4153074155367
"UCEC1" "CCC_T" -16.6102481325681 0.677529046972174 -14.1695756306184
"UCEC1" "CCG_A" -19.92041342067 1.52144357144955 -14.3024752680039
"UCEC1" "CCG_G" -15.7606968209759 0.443048900278778 -14.1757471592595
"UCEC1" "CCG_T" -13.6297637172985 0.546527571014107 -11.6686204233073
"UCEC1" "CCT_A" -19.4827921795112 1.28446783086309 -14.7724587694935
"UCEC1" "CCT_G" -19.9312236183122 1.3270619249882 -15.05864196718
"UCEC1" "CCT_T" -18.303383628804 1.13559579520576 -14.1570747565669
"UCEC1" "CTA_A" -19.7857731089305 1.09945536621658 -15.7756706074873
"UCEC1" "CTA_C" -17.925352556478 0.941212636492785 -14.5083358709409
"UCEC1" "CTA_G" -18.2052007213849 0.685957073873664 -15.7335519852157
"UCEC1" "CTC_A" -21.1155921902022 1.42281785834708 -15.8768424693285
"UCEC1" "CTC_C" -19.7853507655913 1.26598956309607 -15.14528339927
"UCEC1" "CTC_G" -21.8098461924174 1.62944800180044 -15.7742876130209
"UCEC1" "CTG_A" -20.068504881629 1.29215073395252 -15.3289346914844
"UCEC1" "CTG_C" -21.5495789120139 1.72029805891445 -15.1608183785066
"UCEC1" "CTG_G" -21.5349159263475 1.55712609398324 -15.7792781903503
"UCEC1" "CTT_A" -19.5280426724584 1.04261951783146 -15.7315765551499
"UCEC1" "CTT_C" -18.1356388797645 0.885667696223548 -14.9255278589588
"UCEC1" "CTT_G" -20.11139161706 1.30362715588637 -15.3281251129847
"UCEC1" "GCA_A" -17.3902185806393 0.828568669863961 -14.392112617105
"UCEC1" "GCA_G" -22.472237231256 1.88623239794146 -15.4338894058448
"UCEC1" "GCA_T" -16.9710897591158 0.78461901391966 -14.1356901927932
"UCEC1" "GCC_A" -17.7648743301918 0.816572665875357 -14.8112199385574
"UCEC1" "GCC_G" -20.2286475659386 1.30874938756083 -15.425869133125
"UCEC1" "GCC_T" -16.0301506842212 0.550252551365475 -14.0554227619046
"UCEC1" "GCG_A" -16.8175071525751 0.721949693411909 -14.2134007360944
"UCEC1" "GCG_G" -18.7838210194067 1.19474931572553 -14.413969052854
"UCEC1" "GCG_T" -13.6505166382375 0.586010679277571 -11.545231779101
"UCEC1" "GCT_A" -20.5853434336371 1.56958510714874 -14.7815623850252
"UCEC1" "GCT_G" -22.0872494851167 1.88389909971454 -15.0580757398741
"UCEC1" "GCT_T" -18.6868413019524 1.21300345430826 -14.2478547896567
"UCEC1" "GTA_A" -22.1848883223393 1.78973239838881 -15.5250128040106
"UCEC1" "GTA_C" -16.0109114005712 0.500262026822267 -14.2182472323041
"UCEC1" "GTA_G" -16.7579270621928 0.212640035634186 -16.0024358519466
"UCEC1" "GTC_A" -20.8474178951821 1.47847443127035 -15.3949389952344
"UCEC1" "GTC_C" -17.2778798388375 0.700650186584203 -14.7521919454056
"UCEC1" "GTC_G" -19.2477904000759 0.920509113766821 -15.9079719823383
"UCEC1" "GTG_A" -21.0263558157616 1.3829959265599 -15.9401221660459
"UCEC1" "GTG_C" -20.0385452597742 1.35483985455459 -15.0599434596094
"UCEC1" "GTG_G" -21.7343539476011 1.68594236335202 -15.4793644595502
"UCEC1" "GTT_A" -26.31985829689 2.78875140590986 -15.6510078878194
"UCEC1" "GTT_C" -18.6973387968564 1.15985983795231 -14.45942612546
"UCEC1" "GTT_G" -20.2604921691941 1.30186135040277 -15.4839507806763
"UCEC1" "TCA_A" -19.7209126972263 1.40834064735919 -14.5376491859889
"UCEC1" "TCA_G" -21.7929949350205 2.07106289239963 -14.024353551749
"UCEC1" "TCA_T" -20.1039309975682 1.79242399149553 -13.4335254521474
"UCEC1" "TCC_A" -17.9897595257646 1.00004984145252 -14.3528515410836
"UCEC1" "TCC_G" -22.0624114520058 1.99037809918554 -14.6134335944959
"UCEC1" "TCC_T" -17.033566426466 0.897783268664454 -13.7783811587111
"UCEC1" "TCG_A" -16.6204556673507 0.589247773180892 -14.5033383428648
"UCEC1" "TCG_G" -19.4407925913591 1.53723039261473 -13.7619661603154
"UCEC1" "TCG_T" -14.1377005429185 0.680818104283506 -11.6849412999806
"UCEC1" "TCT_A" -18.3267113068917 1.12042075920002 -14.2376283839216
"UCEC1" "TCT_G" -21.1827841985819 1.97855869581116 -13.7805211298849
"UCEC1" "TCT_T" -19.4832676020018 1.55310325739631 -13.7431676096567
"UCEC1" "TTA_A" -27.0871498841667 2.64695015696933 -16.9991515841569
"UCEC1" "TTA_C" -19.2736462812646 1.23473256833961 -14.7522711699621
"UCEC1" "TTA_G" -18.7227581367761 0.858052890408527 -15.6152664066593
"UCEC1" "TTC_A" -17.9256288109146 0.58007404728738 -15.8420381551443
"UCEC1" "TTC_C" -19.1647577509747 1.05984453387891 -15.3036189190727
"UCEC1" "TTC_G" -21.190113335581 1.46235481176322 -15.7996040409173
"UCEC1" "TTG_A" -21.1635594943384 1.42612554543607 -15.9121262566833
"UCEC1" "TTG_C" -17.4441048382385 0.583960897941236 -15.3463113348058
"UCEC1" "TTG_G" -20.4619053970462 1.32246217474682 -15.6068636970324
"UCEC1" "TTT_A" -16.7025062263053 0.151154410692117 -16.1664536057967
"UCEC1" "TTT_C" -19.6249853656021 1.21188544449806 -15.1902351858698
"UCEC1" "TTT_G" -20.0487544565682 1.26024801726374 -15.4305051747101
